grid:
0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0|0|2|2|2|2|2|0|0|0|0|0|0
0|0|0|0|0|0|0|0|2|2|1|1|1|2|0|0|0|0|0|0
0|0|0|0|0|2|2|2|2|1|5|2|1|2|0|0|0|0|0|0
0|0|0|0|0|2|1|1|1|1|1|1|1|2|0|0|0|0|0|0
0|0|0|0|0|2|5|1|1|1|1|3|1|2|0|0|0|0|0|0
0|0|0|0|0|2|2|2|3|2|2|2|1|2|0|0|0|0|0|0
0|0|0|0|0|2|1|3|1|5|2|2|1|2|2|0|0|0|0|0
0|0|0|0|0|2|1|2|2|1|1|1|1|1|2|0|0|0|0|0
0|0|0|0|0|2|1|2|2|1|2|2|1|1|2|0|0|0|0|0
0|0|0|0|0|2|1|2|2|1|2|2|2|2|2|0|0|0|0|0
0|0|0|0|0|2|1|3|5|1|2|0|0|0|0|0|0|0|0|0
0|0|0|0|0|2|2|2|2|2|2|0|0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
name: level3
playerstart: 7|13
